name,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
6dc808,HalfOrc,GuildArtisan,20180708T22:55:59Z,commoner1,commoner,,1,Charger,8,10,14,10,11,8,10,10,,Insight|Intimidation|Persuasion,Dagger,,070818,,,,HalfOrc,,Dagger,13
58e7f0,WoodElf,Urchin,20180809T19:46:20Z,Cleric1,Cleric,TempestDomain,1,,7,18,10,14,8,14,16,13,,SleightofHand|Stealth|Insight|Medicine|Perception,Mace,FogCloud_1|Thunderwave_1,080918,,,,Elf,FogCloud_1|Thunderwave_1,Mace,13
07e4fb,Human,UrbanBountyHunter,20180510T23:42:17Z,Barbarian1,Barbarian,,1,,15,15,14,14,17,11,14,15,TrueNeutral,Athletics|Deception|Intimidation|Persuasion,Greatsword|Spear|Javelin,,051018,NN,N,N,Human,,Greatsword|Spear|Javelin,13
7e2c6c,Human,Sage,20180611T19:41:33Z,Sorcerer1,Sorcerer,ShadowMagic,1,,7,11,9,12,15,17,16,19,ChaoticNeutral,Arcana|History|Deception|Intimidation,CBowlight|Dagger,Friends_0|ShapeWater_0|GreenFlameBlade_0|LightningLure_0|IceKnife_1|Shield_1,061118,CN,N,C,Human,Friends_0|ShapeWater_0|GreenFlameBlade_0|LightningLure_0|IceKnife_1|Shield_1,CBowLight|Dagger,13
ee5485,Dragonborn,FactionAgent,20180814T05:44:53Z,Paladin1,Paladin,,1,,10,15,17,9,10,9,14,15,,Insight|Medicine|Survival|Persuasion,Greatsword|Blowgun|CBowlight,,081318,,,,Dragonborn,,Greatsword|Blowgun|CBowLight,13
0f59f9,Triton,FactionAgent,20180717T19:31:10Z,Ranger1,Ranger,,1,,13,14,17,10,14,15,13,15,,Athletics|Stealth|Nature|Insight|Survival,Shortsword|Longbow,,071718,,,,Triton,,Shortsword|Longbow,13
2af87e,ProtectorAasimar:IluskanParents,HauntedOne,20180618T21:15:53Z,Warlock1,Warlock,TheHexblade,1,,11,14,11,17,17,14,16,20,NeutralGood,Arcana|History|Investigation|Religion,Dagger|Handaxe|CBowLight,EldritchBlast_0|ChillTouch_0|Light_0|ProtectionFromGoodAndEvil_1|Shield_1,061818,NG,G,N,Aasimar,EldritchBlast_0|ChillTouch_0|Light_0|ProtectionfromEvilandGood_1|Shield_1,Dagger|Handaxe|CBowLight,13
0e8fe2,WoodElf,Soldier,20180618T01:36:49Z,Fighter,Fighter,,1,,12,16,13,17,14,12,11,8,,Athletics|AnimalHandling|Perception|Survival|Intimidation,Longbow|Rapier|CBowlight,,061718,,,,Elf,,Longbow|Rapier|CBowLight,13
377d63,HalfOrc,Outlander,20180616T16:52:12Z,Fighter,Fighter,,1,,29,18,16,14,12,6,8,6,ChaoticGood,Athletics|Acrobatics|Perception|Survival|Intimidation,Greatsword|Handaxe,,061618,CG,G,C,HalfOrc,,Greatsword|Handaxe,13
1ac3a7,MountainDwarf,Pirate,20180826T23:09:23Z,Barbarian1,Barbarian,,1,,15,15,18,14,16,11,13,11,ChaoticNeutral,Athletics|Perception|Survival|Intimidation,Greatsword|Handaxe|Javelin,,082618,CN,N,C,Dwarf,,Greatsword|Handaxe|Javelin,13
f47e60,MountainDwarf,CloisteredScholar,20180728T16:09:12Z,Wizard1,Wizard,,1,,9,12,10,14,16,15,11,9,,Arcana|History|Investigation|Insight,Quarterstaff,,072818,,,,Dwarf,,Quarterstaff,13
e7cc0e,GrayDwarf,CityWatch,20180819T10:15:05Z,Ranger1,Ranger,,1,,1,14,16,11,16,10,9,13,,Athletics|Stealth|Investigation|Insight|Perception,Shortsword|Longbow,,081918,,,,Dwarf,,Shortsword|Longbow,13
c7890a,Tiefling,Custom,20180630T16:03:01Z,Sorcerer1,Sorcerer,ShadowMagic,1,,9,12,8,15,16,10,10,18,,Arcana|Deception|Intimidation|Persuasion,Quarterstaff|Dagger,,063018,,,,Tiefling,,Quarterstaff|Dagger,13
6ae7ac,ScourgeAasimar,Noble,20180516T04:57:41Z,Bard1,Bard,,1,,10,13,15,14,19,10,12,20,,History|Perception|Deception|Performance|Persuasion,Rapier|Dagger,Light_0|TrueStrike_0|ViciousMockery_0|ComprehendLanguages_1|DisguiseSelf_1|FeatherFall_1|Sleep_1|UnseenServant_1,051518,,,,Aasimar,Light_0|TrueStrike_0|ViciousMockery_0|ComprehendLanguages_1|DisguiseSelf_1|FeatherFall_1|Sleep_1|UnseenServant_1,Rapier|Dagger,13
130cd5,Aarakocra,Acolyte,20180617T09:24:40Z,Barbarian1,Barbarian,,1,,11,9,8,10,8,8,9,8,,Athletics|Religion|AnimalHandling|Insight,Greataxe|Handaxe|Javelin,,061718,,,,Aarakocra,,Greataxe|Handaxe|Javelin,13
e648a4,WoodElf,Outlander,20180813T23:34:51Z,Druid1,Druid,,1,,10,16,8,17,15,8,16,8,,Athletics|Nature|Insight|Perception|Survival,Scimitar,,081318,,,,Elf,,Scimitar,13
17c920,Human,Urchin,20180410T19:19:07Z,Paladin1,Paladin,,1,Durable,12,16,14,16,14,9,16,12,,Athletics|SleightofHand|Stealth|Religion|Insight,Greatsword|Mace,,041018,,,,Human,,Greatsword|Mace,13
c2a5e1,Meadowguard,Acolyte,20180407T08:04:10Z,Bard1,Bard,,1,,10,14,8,16,13,11,13,16,,Acrobatics|History|Investigation|Religion|Insight|Perception|Survival|Performance,Dagger|Dagger,Mending_0|Light_0|Minorillusion_0|Heroism_1|HealingWord_1|Sleep_1|ThunderWave_1,040718,,,,,Mending_0|Light_0|MinorIllusion_0|Heroism_1|HealingWord_1|Sleep_1|Thunderwave_1,Dagger,13
a32dc4,Human,Outlander,20180408T07:31:57Z,Druid1,Druid,,1,,11,12,15,12,16,13,16,13,,Athletics|Arcana|Nature|Survival,Quarterstaff|Handaxe,Shillelagh_0|ProduceFlame_0|SpeakWithAnimals_1|Entangle_1,040818,,,,Human,Shillelagh_0|ProduceFlame_0|SpeakwithAnimals_1|Entangle_1,Quarterstaff|Handaxe,13
2b5ca3,ProtectorAasimar,CloisteredScholar,20180409T14:40:05Z,Cleric1,Cleric,LifeDomain,1,,8,13,14,11,11,15,17,18,,Arcana|History|Insight|Medicine,Mace|Dart,Bless_1|CureWounds_1,040918,,,,Aasimar,Bless_1|CureWounds_1,Mace|Dart,13
cf151b,HalfElf,Charlatan,20180408T07:42:23Z,Rogue1,Rogue,,1,,8,13,13,17,11,15,13,17,,Acrobatics|SleightofHand|Stealth|Insight|Perception|Deception|Intimidation|Persuasion,Shortsword|Shortbow|Dagger,,040818,,,,HalfElf,,Shortsword|Shortbow|Dagger,13
ae7fa7,Turtle,Sage,20180416T21:33:57Z,Cleric1,Cleric,WarDomain,1,,9,16,15,7,13,8,16,10,,Arcana|History|Religion|Insight|Survival,Warhammer|Club,DivineFavor_1|ShieldofFaith_1,041618,,,,Turtle,DivineFavor_1|ShieldofFaith_1,Warhammer|Club,13
a96294,Human,UrbanBountyHunter,20180416T21:33:57Z,Ranger1,Ranger,,1,DualWielder,12,15,8,16,14,12,14,10,,Athletics|Stealth|Investigation|Nature|Insight|Perception,Shortsword|Longbow,,041618,,,,Human,,Shortsword|Longbow,13
7f4bc0,MountainDwarf,ClanCrafter,20180416T21:33:57Z,Fighter,Fighter,,1,,13,18,17,13,16,10,12,8,,Athletics|History|Insight|Perception,Longsword|CBowlight,,041618,,,,Dwarf,,Longsword|CBowLight,13
21cbb3,Human,Hermit,20180416T21:33:57Z,Druid1,Druid,,1,Alert,10,15,10,14,14,12,16,8,,Stealth|Religion|AnimalHandling|Medicine|Perception,Spear,,041618,,,,Human,,Spear,13
8cef30,HalfElf,Hermit,20180416T21:33:57Z,Druid1,Druid,,1,,9,15,15,15,13,12,11,10,GoodChaotic,Nature|Religion|AnimalHandling|Insight|Medicine|Perception,Scimitar,Druidcraft_0|AnimalFriendship_1|HealingWord_1,041618,CG,G,C,HalfElf,Druidcraft_0|AnimalFriendship_1|HealingWord_1,Scimitar,13
2c9b05,Human,Urchin,20180416T21:33:57Z,Cleric1,Cleric,LightDomain,1,WarCaster,10,18,12,14,14,8,16,10,,Athletics|SleightofHand|Stealth|Insight|Medicine,Mace|CBowlight,Light_0|BurningHands_1|FaerieFire_1,041618,,,,Human,Light_0|BurningHands_1|FaerieFire_1,Mace|CBowLight,13
7667a0,Human,Soldier,20180416T21:33:57Z,Fighter,Fighter,,1,,12,16,17,10,16,14,12,15,,Athletics|History|Perception|Intimidation,Longsword|Pike|CBowlight,,041618,,,,Human,,Longsword|Pike|CBowLight,13
11be9f,Variant,Charlatan,20180416T21:33:57Z,Wizard1,Wizard,,1,,7,12,8,14,12,16,10,16,,SleightofHand|Arcana|Investigation|Deception,Dagger,,041618,,,,HalfElf,,Dagger,13
cae186,Human,Acolyte,20180416T21:33:57Z,Cleric1,Cleric,TempestDomain,1,MagicInitiate,10,18,12,10,14,14,16,8,,History|Religion|Insight|Medicine|Perception,Mace|Mace,FogCloud_1|Thunderwave_1,041618,,,,Human,FogCloud_1|Thunderwave_1,Mace,13
6f31d7,Human,Charlatan,20180416T21:33:57Z,Bard1,Bard,,1,,10,12,12,13,14,10,11,19,Neutral,SleightofHand|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,ViciousMockeryR.:60'_0|MageHandR.:30'D.:1Min._0|CharmPerson_1|Sleep_1|HealingWord_1|Thunderwave_1,041618,NN,N,N,Human,ViciousMockery_0|MageHand_0|CharmPerson_1|Sleep_1|HealingWord_1|Thunderwave_1,Rapier|Dagger,13
5e4bdd,HillDwarf,HauntedOne,20180416T21:33:57Z,Wizard1,Wizard,,1,,10,11,10,12,16,15,14,8,,Arcana|Investigation|Insight|Medicine,Quarterstaff,,041618,,,,Dwarf,,Quarterstaff,13
5e515d,Tiefling,Criminal,20180416T21:33:57Z,Warlock1,Warlock,TheGreatOldOne,1,,9,13,8,14,12,14,12,16,NeutralEvil,Stealth|Arcana|Deception|Intimidation,CBowlight|Dagger|Dagger|Handaxe,,041618,NE,E,N,Tiefling,,CBowLight|Dagger|Handaxe,13
aff128,Dragonborn,BarbarianTribeMember,20180416T21:33:57Z,Barbarian1,Barbarian,,1,,14,15,16,13,15,10,8,13,,Athletics|Perception|Survival|Intimidation,Battleaxe|Handaxe|Javelin,,041618,,,,Dragonborn,,Battleaxe|Handaxe|Javelin,13
3e3dd5,WoodElf,UrbanBountyHunter,20180416T21:33:57Z,Rogue1,Rogue,,1,,8,14,8,17,10,10,16,13,,Acrobatics|SleightofHand|Stealth|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,041618,,,,Elf,,Shortsword|Shortbow|Dagger,13
6bd888,Dragonborn,FarTraveler,20180416T21:33:57Z,Sorcerer1,Sorcerer,DraconicBloodline,1,,8,15,10,14,13,10,12,16,,Insight|Perception|Deception|Intimidation,Quarterstaff|Dagger,,041618,,,,Dragonborn,,Quarterstaff|Dagger,13
7b77dd,ForestGnome,Noble,20180416T21:33:57Z,Wizard1,Wizard,,1,,8,18,9,18,14,20,12,10,LawfulNeutral(goodish),Arcana|History|Investigation|Insight,Dagger,MinorIllusion(Gnome)_0|RayOfFrost_0|Prestidigitation_0|MageHand_0|DetectMagic_1|FindFamiliar_1|MageArmor_1|MagicMissile_1|ComprehendLanguages_1|Sleep_1,041618,LN,N,L,Gnome,MinorIllusion_0|RayofFrost_0|Prestidigitation_0|MageHand_0|DetectMagic_1|FindFamiliar_1|MageArmor_1|MagicMissile_1|ComprehendLanguages_1|Sleep_1,Dagger,13
6a18cf,Tabaxi,Urchin,20180416T21:33:57Z,Monk1,Monk,,1,,8,14,12,16,11,12,13,13,,Acrobatics|SleightofHand|Stealth|Insight|Perception,Shortsword|Dart|UnarmedStrike,,041618,,,,Tabaxi,,Shortsword|Dart|UnarmedStrike,13
045f95,HalfElf,Entertainer,20180416T21:33:57Z,Bard1,Bard,,1,,8,13,8,15,10,10,15,17,ChaoticGood,Acrobatics|SleightofHand|Stealth|Investigation|Insight|Perception|Performance,Shortsword|Dagger,,041618,CG,G,C,HalfElf,,Shortsword|Dagger,13
c3db91,HighElf,Outlander,20180416T21:33:57Z,Barbarian1,Barbarian,,1,,14,15,15,16,14,11,13,12,Neutral,Athletics|Nature|AnimalHandling|Perception|Survival,Glaive|Handaxe|Javelin,BurningBolt_0,041618,NN,N,N,Elf,,Glaive|Handaxe|Javelin,13
0c6045,Dragonborn,Soldier,20180416T21:33:57Z,Fighter,Fighter,,1,,12,16,17,10,14,12,9,14,,Athletics|Acrobatics|Perception|Intimidation,Greatsword|Pike|Handaxe,,041618,,,,Dragonborn,,Greatsword|Pike|Handaxe,13
bd3064,Kenkuhalfelf,FarTraveler,20180416T21:33:57Z,Warlock1,Warlock,TheUndying,1,,5,14,14,16,10,16,15,13,,Acrobatics|Stealth|Arcana|Investigation|Insight|Perception,NoxiousStaff|AscensionCBow|Dagger,SparetheDying_0,041618,,,,,SparetheDying_0,Dagger,13
9fc942,Tiefling,Entertainer,20180416T21:33:57Z,Bard1,Bard,,1,,9,13,10,15,12,10,10,17,,Acrobatics|Insight|Deception|Performance|Persuasion,Rapier|Dagger,,041618,,,,Tiefling,,Rapier|Dagger,13
2b3fcb,Human,Criminal,20180416T21:33:57Z,Sorcerer1,Sorcerer,ShadowMagic,1,,7,14,11,18,13,16,15,18,NeutralEvil,Stealth|Deception|Intimidation|Persuasion,Spear|Dagger,,041618,NE,E,N,Human,,Spear|Dagger,13
864f34,Dragonborn,MercenaryVeteran,20180501T17:54:43Z,Fighter,Fighter,,1,,14,16,18,16,18,13,15,13,,Athletics|Survival|Intimidation|Persuasion,CBowlight,,050118,,,,Dragonborn,,CBowLight,13
788f1e,Turtle,FolkHero,20180501T14:29:43Z,Ranger1,Ranger,,1,,11,16,17,14,13,10,13,8,,Athletics|Stealth|Nature|AnimalHandling|Survival,Shortsword|Longbow,,050118,,,,Turtle,,Shortsword|Longbow,13
64508c,Tiefling,Criminal,20180424T04:54:54Z,Rogue1,Rogue,,1,,8,14,8,16,10,16,12,13,chaoticneutral,SleightofHand|Stealth|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,042318,CN,N,C,Tiefling,,Shortsword|Shortbow|Dagger,13
4703f1,Firbolg,Hermit,20180507T20:50:47Z,Druid1,Druid,,1,,10,15,9,14,14,12,17,8,,Religion|Insight|Medicine|Perception,Scimitar,Guidance_0|PSpray._0|CureWounds_1|HealingWord_1,050718,,,,Firbolg,Guidance_0|CureWounds_1|HealingWord_1,Scimitar,13
e45f83,ScourgeAasimar,MercenaryVeteran,20180427T00:36:56Z,Cleric1,Cleric,DeathDomain,1,,8,17,16,13,11,11,16,11,,Athletics|Religion|Insight|Persuasion,Warhammer,ChillTouch_0|FalseLife_1|RayofSickness_1,042618,,,,Aasimar,ChillTouch_0|FalseLife_1|RayofSickness_1,Warhammer,13
80ecbd,HalfElf,Charlatan,20180506T22:37:40Z,Ranger1,Ranger,,1,,12,15,12,18,14,10,15,18,,SleightofHand|Stealth|Nature|AnimalHandling|Survival|Deception|Persuasion,Shortsword|Longbow,,050618,,,,HalfElf,,Shortsword|Longbow,13
025f38,Tiefling,Charlatan,20180506T22:36:02Z,Warlock1,Warlock,TheArchfey,1,,11,12,8,13,17,12,10,19,,SleightofHand|Arcana|Deception|Intimidation,Dagger,,050618,,,,Tiefling,,Dagger,13
2274fe,LightfootHalfling,Charlatan,20180506T22:38:35Z,Bard1,Bard,,1,,10,15,15,18,14,10,15,19,,SleightofHand|Stealth|Deception|Performance|Persuasion,Rapier|Dagger,,050618,,,,Halfling,,Rapier|Dagger,13
3e18d6,Human,ClanCrafter,20180507T15:07:31Z,Fighter,Fighter,,1,,10,15,18,15,10,17,8,12,,History|Insight|Perception|Intimidation,Longbow|CBowhand|Handaxe,,050718,,,,Human,,Longbow|CBowhand|Handaxe,13
e17b29,DarkElf,Criminal,20180502T18:26:24Z,Sorcerer1,Sorcerer,ShadowMagic,1,,9,12,15,14,18,15,15,19,,Stealth|Arcana|Perception|Deception|Intimidation,Quarterstaff|Dagger,,050218,,,,Elf,,Quarterstaff|Dagger,13
de07d4,Human,UrbanBountyHunter,20180502T18:33:20Z,Ranger1,Ranger,,1,,10,14,17,17,10,13,13,18,,Athletics|Stealth|Survival|Deception|Persuasion,Shortsword|Longbow,,050218,,,,Human,,Shortsword|Longbow,13
514cf9,Orc,Acolyte,20180502T18:37:51Z,Fighter,Fighter,,1,,11,16,20,18,13,10,9,16,,Religion|Insight|Perception|Survival|Intimidation,Greataxe|Maul|CBowlight,,050218,,,,Orc,,Greataxe|Maul|CBowLight,13
476dc7,Kobold,Soldier,20180505T02:30:53Z,Fighter,Fighter,,1,,12,18,8,17,15,14,8,8,,Athletics|Acrobatics|Perception|Intimidation,Battleaxe|CBowlight,,050418,,,,Kobold,,Battleaxe|CBowLight,13
b16052,DarkElf,Urchin,20180420T01:07:15Z,Rogue1,Rogue,,1,,8,14,13,17,12,14,10,16,,Acrobatics|SleightofHand|Stealth|Investigation|Insight|Perception|Persuasion,Rapier|Shortbow|Dagger,,041918,,,,Elf,,Rapier|Shortbow|Dagger,13
c42383,Human,Charlatan,20180427T22:31:11Z,Rogue1,Rogue,,1,,8,14,12,17,11,12,15,17,,SleightofHand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,042718,,,,Human,,Rapier|Shortbow|Dagger,13
98b130,Human,Soldier,20180427T22:29:49Z,Fighter,Fighter,,1,Sentinel,13,16,19,17,16,8,10,12,,Athletics|Acrobatics|Perception|Survival|Intimidation,CBowlight,,042718,,,,Human,,CBowLight,13
dd91ca,Human,Criminal,20180427T22:53:05Z,Rogue1,Rogue,,1,DungeonDelver,9,15,17,18,13,10,8,10,,Athletics|Acrobatics|SleightofHand|Stealth|Perception|Deception|Intimidation,Rapier|Shortbow|Dagger,,042718,,,,Human,,Rapier|Shortbow|Dagger,13
4994c4,HighElf,HauntedOne,20180427T22:31:59Z,Wizard1,Wizard,,1,,7,14,7,18,13,19,17,11,,Arcana|History|Investigation|Insight|Perception,Dagger,,042718,,,,Elf,,Dagger,13
e81f30,WoodElf,UrbanBountyHunter,20180427T22:30:39Z,Ranger1,Ranger,,1,,11,15,16,19,12,13,14,13,,Athletics|Stealth|Investigation|Insight|Perception|Survival,Shortsword|Longbow,,042718,,,,Elf,,Shortsword|Longbow,13
1441ba,Human,Sailor,20180427T18:54:47Z,Cleric1,Cleric,TempestDomain,1,Healer,11,18,16,14,16,14,19,10,,Athletics|Insight|Medicine|Perception|Persuasion,Mace|CBowlight,FogCloud_1|Thunderwave_1,042718,,,,Human,FogCloud_1|Thunderwave_1,Mace|CBowLight,13
69d201,Human,Sailor,20180423T13:36:09Z,Warlock1,Warlock,TheHexblade,1,MagicInitiate,9,13,8,14,14,10,12,16,,Athletics|Perception|Deception|Intimidation|Persuasion,Dagger,,042318,,,,Human,,Dagger,13
c77d90,Tiefling,HauntedOne,20180417T04:05:38Z,Warlock1,Warlock,TheGreatOldOne,1,,10,12,8,13,14,13,10,17,,Investigation|Survival|Deception|Intimidation,Quarterstaff|Sickle|Dagger|ChillTouch|EldritchBlast|WitchBolt,EldritchBlast_0|ChillTouch_0|CharmPerson_1|WitchBolt_1,041618,,,,Tiefling,EldritchBlast_0|ChillTouch_0|CharmPerson_1|WitchBolt_1,Quarterstaff|Sickle|Dagger,13
dd6ad9,WoodElf,Criminal,20180417T04:04:31Z,Rogue1,Rogue,,1,,10,15,12,20,15,15,12,13,,Athletics|Acrobatics|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,041618,,,,Elf,,Rapier|Shortbow|Dagger,13
5adfa6,EarthGenasi,HauntedOne,20180506T02:46:01Z,Fighter,Fighter,,1,,13,18,16,10,16,13,10,10,ChaoticGood,Athletics|History|Investigation|Religion,Battleaxe|Handaxe,,050518,CG,G,C,Genasi,,Battleaxe|Handaxe,13
8d74da,GhastlyHalfling,Outlander,20180417T03:57:25Z,Druid1,Druid,,1,,7,13,8,10,8,8,9,8,,Athletics|Arcana|Perception|Survival,Scimitar,,041618,,,,Halfling,,Scimitar,13
5fe6dd,GhostwiseHalfling,Outlander,20180430T23:23:19Z,Druid1,Druid,,1,,10,16,9,16,14,13,14,6,,Athletics|Arcana|Perception|Survival,Scimitar,,043018,,,,Halfling,,Scimitar,13
e8acde,Aarakocra,Sailor,20180502T00:52:40Z,Monk1,Monk,,1,,9,15,11,16,12,10,14,10,Neutralgood,Athletics|Acrobatics|Stealth|Perception,Dart|Unarmedstrike|Quarterstaff,,050118,NG,G,N,Aarakocra,,Dart|UnarmedStrike|Quarterstaff,13
1f12fc,Human,FarTraveler,20180501T13:51:28Z,Cleric1,Cleric,NatureDomain,1,WarCaster,11,18,13,13,16,11,18,10,LawfulGood,History|Religion|AnimalHandling|Insight|Perception|Survival,Mace|Spear,AnimalFriendship_1|Bane(Con)_1|Bless(Con)_1|Ceremony(Ritual)_1|Command_1|CreateOrDestroyWater_1|CureWounds_1|DetectEvilandGood(Con)_1|DetectMagic(Con)(Ritual)_1|DetectPoisonandDisease(Con)(Ritual)_1|GuidingBolt_1|HealingWord_1|InflictWounds_1|ProtectionfromEvilandGood(Con)_1|PurifyFoodandDrink(Con)(Ritual)_1|Sanctuary_1|ShieldofFaith(Con)_1|SpeakwithAnimals(Ritual)_1,050118,LG,G,L,Human,AnimalFriendship_1|Bane_1|Bless_1|Ceremony_1|Command_1|CreateorDestroyWater_1|CureWounds_1|DetectEvilandGood_1|DetectMagic_1|DetectPoisonandDisease_1|GuidingBolt_1|HealingWord_1|InflictWounds_1|ProtectionfromEvilandGood_1|PurifyFoodandDrink_1|Sanctuary_1|ShieldofFaith_1|SpeakwithAnimals_1,Mace|Spear,13
aa48f5,Human,Criminal,20180506T11:48:03Z,Rogue1,Rogue,,1,,9,14,15,17,13,13,14,19,NeutralEvil,Acrobatics|Stealth|Insight|Deception|Intimidation|Persuasion,Shortsword|Shortbow|Dagger,,050618,NE,E,N,Human,,Shortsword|Shortbow|Dagger,13
8e0952,HighElf,Noble,20180418T04:11:55Z,Rogue1,Rogue,,1,,8,13,8,17,10,15,12,13,LawfulGood,SleightofHand|Stealth|History|Investigation|Insight|Perception|Persuasion,Rapier|Shortbow|Dagger,MageHand_0,041718,LG,G,L,Elf,MageHand_0,Rapier|Shortbow|Dagger,13
c77d90,HighElf,HauntedOne,20180418T04:12:24Z,Wizard1,Wizard,,1,,8,13,9,16,14,16,10,9,,History|Investigation|Insight|Perception|Survival,Quarterstaff|MagicMissle|FireBolt,MageHand_0|MinorIllusion_0|Firebolt_0|Prestidigitation_0|MagicMissle_1|Thunderwave_1|FindFamiliar_1|MageArmor_1|Shield_1|FogClod_1,041718,,,,Elf,MageHand_0|MinorIllusion_0|FireBolt_0|Prestidigitation_0|MagicMissile_1|Thunderwave_1|FindFamiliar_1|MageArmor_1|Shield_1|FogCloud_1,Quarterstaff,13
634259,Tiefling,UrbanBountyHunter,20180423T06:53:02Z,Rogue1,Rogue,,1,,8,12,13,13,11,14,13,14,,SleightofHand|Stealth|Deception|Persuasion,Rapier|Shortbow|Dagger,,042218,,,,Tiefling,,Rapier|Shortbow|Dagger,13
9212f6,Human,Custom,20180423T06:52:21Z,Fighter,Fighter,,1,,11,16,14,13,13,13,12,15,,Athletics|Insight|Perception|Persuasion,Scimitar|Handaxe,,042218,,,,Human,,Scimitar|Handaxe,13
530e8b,LightfootHalfling,FolkHero,20180423T06:51:39Z,Monk1,Monk,,1,,9,13,14,15,13,11,12,12,,Athletics|Acrobatics|AnimalHandling|Survival,Quarterstaff|Dart|Unarmedstrike,,042218,,,,Halfling,,Quarterstaff|Dart|UnarmedStrike,13
dca8da,HillGiant,HauntedOne,20180424T05:26:55Z,Barbarian1,Barbarian,,1,,13,12,13,12,12,13,14,13,,Athletics|Investigation|Perception|Survival|Intimidation,Glaive|CBowlight|Javelin,,042318,,,,,,Glaive|CBowLight|Javelin,13
97fcf8,Human,Soldier,20180510T00:01:59Z,Fighter,Fighter,,1,,12,18,16,15,14,13,11,9,,Athletics|Acrobatics|Survival|Intimidation,Battleaxe|CBowlight,,050918,,,,Human,,Battleaxe|CBowLight,13
479c0b,Human,Urchin,20180511T23:05:20Z,Rogue1,Rogue,,1,DungeonDelver,9,14,8,16,8,12,13,17,LawfulNeutral,Acrobatics|SleightofHand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,051118,LN,N,L,Human,,Rapier|Shortbow|Dagger,13
69be20,HalfElf,CityWatch,20180517T11:07:32Z,Sorcerer1,Sorcerer,DraconicBloodline,1,,10,16,8,16,16,13,12,18,,Athletics|Arcana|History|Insight|Perception|Persuasion,CBowlight|Dagger,,051718,,,,HalfElf,,CBowLight|Dagger,13
54041d,Dragonborn,HauntedOne,20180523T19:25:29Z,Fighter,Fighter,,1,,21,16,20,15,15,9,9,12,,Athletics|Acrobatics|Investigation|Survival,Greatsword|CBowlight|Handaxe,,052318,,,,Dragonborn,,Greatsword|CBowLight|Handaxe,13
6eb863,ProtectorAasimar,Hermit,20180511T18:08:50Z,Sorcerer1,Sorcerer,DivineSoul,1,,26,15,8,14,14,10,14,18,NeutralGood,Religion|Insight|Medicine|Persuasion,CBowlight|Dagger,Light_0|Firebolt_0|ShockingGrasp_0|Guidance_0|SpareTheDying_0|TollTheDead_0|CureWounds(AlwaysPrep)_1|GuidingBolt_1|HealingWord_1|Shield_1|MageArmor_1|ScorchingRay_2,051118,NG,G,N,Aasimar,Light_0|FireBolt_0|ShockingGrasp_0|Guidance_0|SparetheDying_0|TolltheDead_0|CureWounds_1|GuidingBolt_1|HealingWord_1|Shield_1|MageArmor_1|ScorchingRay_2,CBowLight|Dagger,13
27eff4,Turtle,Acolyte,20180516T00:21:09Z,Barbarian1,Barbarian,,1,,11,9,10,8,8,8,9,8,,Nature|Religion|Insight|Perception|Survival,Greataxe|Handaxe|Javelin,,051518,,,,Turtle,,Greataxe|Handaxe|Javelin,13
debcb3,WoodElf,FarTraveler,20180510T00:08:18Z,Ranger1,Ranger,,1,,9,16,12,20,9,14,11,17,,Stealth|Nature|Insight|Perception|Survival,Shortsword|Longbow,,050918,,,,Elf,,Shortsword|Longbow,13
af15cd,HalfElf,Urchin,20180510T00:27:05Z,Bard1,Bard,,1,,11,14,8,16,16,8,8,17,,Acrobatics|SleightofHand|Stealth|History|Medicine|Survival|Performance,Rapier|Dagger,,050918,,,,HalfElf,,Rapier|Dagger,13
e32770,Aarakocra,Hermit,20180512T04:08:24Z,Monk1,Monk,,1,,9,16,13,18,13,11,15,10,,Acrobatics|Stealth|Religion|Medicine,Shortsword|Dart|Unarmedstrike,,051118,,,,Aarakocra,,Shortsword|Dart|UnarmedStrike,13
d5c9b6,HalfOrc,Outlander,20180522T22:52:22Z,Barbarian1,Barbarian,,1,,15,13,19,10,17,10,10,11,,Athletics|Nature|AnimalHandling|Survival|Intimidation,Longsword|Handaxe|Javelin,,052218,,,,HalfOrc,,Longsword|Handaxe|Javelin,13
4c5ed6,WoodElf,Sage,20180517T04:14:07Z,Cleric1,Cleric,LifeDomain,1,,10,18,10,15,14,10,17,10,,Arcana|History|Insight|Medicine|Perception,Mace|CBowlight|SacredFlame,SacredFlame_0|Thaumaturgy_0|Light_0|Bless_1|CureWounds_1|HealingWord_1|GuidingBolt_1|InflictWounds_1,051618,,,,Elf,SacredFlame_0|Thaumaturgy_0|Light_0|Bless_1|CureWounds_1|HealingWord_1|GuidingBolt_1|InflictWounds_1,Mace|CBowLight,13
